-0.82656401,0.00842092,0.74990636,0.01319744,0.01426215,0.00525298,0.99979740,-0.38280234,0.01247354,0.26480016,0.14266692,0.15509595,0.01601522,0.19716050,-0.05355114,-0.06622602,0.47635859,-0.44177124,0.11068191,0.08696345,-0.01907314,0.03832714,0.11479750,0.30701050,-0.60337055,1.23314679,0.09691832,0.03921800,0.09230626,-0.24326205,-0.21601844,0.71795261,1.17571402,0.14843476,0.05415344,-0.07031552
-0.86149776,0.00248428,0.74812448,-0.01203566,0.01553220,-0.00549512,0.99979180,-0.42584133,0.08758251,0.25434795,0.12548058,0.14816794,-0.03216922,0.17970634,0.01285706,-0.07715388,0.39117637,-0.45175990,0.07349795,0.10007609,0.03810089,0.07058723,0.08416163,0.28984711,-0.57676464,1.22722828,0.10163806,0.04761698,0.10310821,-0.31533867,-0.22704609,0.73083532,1.18166351,0.14952894,0.04701680,-0.07536517
-0.89475882,-0.00222229,0.74717557,-0.02911082,0.01135346,-0.01624682,0.99937963,-0.45300648,0.14108914,0.24285136,0.10684493,0.07851962,-0.06857949,0.15211020,0.06143723,-0.07435393,0.35748670,-0.45166329,0.04466333,0.10822699,0.07925697,0.10909150,0.05912491,0.27527782,-0.55621433,1.20784545,0.09947849,0.04958230,0.11490904,-0.37480339,-0.24084479,0.74806410,1.18155575,0.15699792,0.04188076,-0.07886553
-0.92590642,-0.00541362,0.74739653,-0.03994672,0.00257722,-0.02400235,0.99891013,-0.45830953,0.17988205,0.23788375,0.10268133,-0.01022892,-0.10886261,0.13105412,0.09504889,-0.07347059,0.34644309,-0.44540936,0.01905366,0.10942922,0.10679650,0.14754218,0.04509622,0.26524195,-0.55177814,1.17952347,0.10007380,0.04904396,0.12271279,-0.41043058,-0.25450295,0.76049775,1.17911553,0.17410259,0.03581901,-0.08836863
-0.95500761,-0.00763819,0.75173002,-0.04090586,-0.00076285,-0.02052739,0.99895185,-0.44845527,0.19287229,0.26704612,0.10442223,-0.00683551,-0.12973464,0.08791209,0.10210595,-0.08928967,0.35717884,-0.41933861,0.00425667,0.09451512,0.11197136,0.17189205,0.02852094,0.26026589,-0.56721389,1.15083599,0.10318580,0.04012445,0.12780015,-0.42181325,-0.26389286,0.74056661,1.17516232,0.20315602,0.03033739,-0.10542679
-0.98420566,-0.00941941,0.75871241,-0.03157366,-0.00056477,-0.00658839,0.99947953,-0.47144508,0.18373483,0.28157428,0.21763954,0.01241647,-0.12088391,0.04416566,0.08266205,-0.11127381,0.36000967,-0.38698909,0.00057768,0.07282359,0.09215155,0.18357895,0.00574952,0.26285160,-0.60058296,1.12972283,0.10224999,0.03310610,0.12523651,-0.40946081,-0.26480058,0.69164026,1.18257499,0.23766263,0.03302196,-0.12886071
-1.01219082,-0.01051283,0.76570714,-0.02618865,-0.00182879,0.00458756,0.99964476,-0.49659267,0.19009578,0.26821744,0.38977709,-0.02743884,-0.12422121,0.02149498,0.07084627,-0.12484206,0.32944852,-0.33813190,-0.00333826,0.05799266,0.07887410,0.19024932,-0.01398141,0.26746035,-0.62318766,1.11433303,0.10021886,0.03090405,0.12161217,-0.38059315,-0.25984830,0.65096295,1.19922435,0.26793376,0.03969243,-0.14447336
-1.03824461,-0.01075221,0.77159381,-0.02210793,-0.00295273,0.01106407,0.99969000,-0.49127051,0.19891529,0.25079039,0.53081733,-0.07996169,-0.13893542,0.00415008,0.06116499,-0.12981734,0.28574663,-0.28479022,-0.00428219,0.04948021,0.06943009,0.19179612,-0.03072766,0.27009675,-0.62580431,1.10218382,0.09353331,0.03054936,0.12505047,-0.34447247,-0.25738028,0.63255769,1.21674728,0.27699128,0.04566441,-0.13975047
-1.06240094,-0.01052603,0.77550775,-0.02004961,-0.00358733,0.01349569,0.99970144,-0.46991336,0.20636444,0.21889438,0.65460193,-0.12925401,-0.15970545,-0.01288132,0.05595841,-0.12933356,0.24156900,-0.23514698,-0.00299571,0.04283094,0.06510859,0.18779647,-0.04297272,0.26898250,-0.61487949,1.09219384,0.07861572,0.02854322,0.13564070,-0.30620027,-0.25966394,0.63845807,1.23135900,0.26837286,0.05286862,-0.12242152
-1.08552396,-0.00989424,0.77698588,-0.02094864,-0.00541334,0.01339691,0.99967617,-0.43485075,0.21915326,0.18516365,0.77791774,-0.18195058,-0.17635036,-0.03065929,0.05741307,-0.12667610,0.20865004,-0.19380684,-0.00129374,0.03483989,0.06796444,0.18075372,-0.05130936,0.26501760,-0.60216099,1.08180296,0.06304637,0.02542255,0.14951785,-0.26567248,-0.26651636,0.66151589,1.24202538,0.25303534,0.05981374,-0.10313968
-1.10895455,-0.00865714,0.77623278,-0.02389510,-0.00861686,0.01171624,0.99960870,-0.38299605,0.24564034,0.16798474,0.90393424,-0.24126437,-0.17747724,-0.05496031,0.06261368,-0.12274625,0.20016667,-0.16461729,-0.00151150,0.02476537,0.07595406,0.17060933,-0.05684983,0.25950667,-0.59624797,1.07156384,0.05340648,0.02199803,0.16215676,-0.22235557,-0.27660176,0.69206244,1.25099492,0.24096183,0.06543800,-0.08603079
-1.13296580,-0.00689246,0.77419388,-0.02713600,-0.01131626,0.01038296,0.99951380,-0.31223676,0.28896803,0.17872605,1.01595950,-0.28883961,-0.16257218,-0.08959223,0.06679045,-0.12055504,0.21377960,-0.14431268,-0.00395284,0.01056320,0.08438574,0.15587889,-0.06115664,0.25331110,-0.59978479,1.06493330,0.05478593,0.02026459,0.16914564,-0.17696455,-0.28721336,0.71772224,1.26253605,0.24058399,0.06717575,-0.07485207
-1.15615451,-0.00494314,0.77207267,-0.03006770,-0.01203093,0.01130016,0.99941158,-0.22401613,0.33341730,0.20050296,1.08653033,-0.31776616,-0.15342797,-0.12667850,0.06817864,-0.12295891,0.22462651,-0.12112290,-0.00355887,-0.00953520,0.09036274,0.13643835,-0.06362862,0.24810602,-0.61414796,1.06479096,0.06297559,0.02145839,0.16757488,-0.12904932,-0.29683653,0.72705364,1.27576816,0.24885529,0.06658020,-0.07082327
-1.17758119,-0.00279952,0.77048957,-0.03179653,-0.01096219,0.01527857,0.99931747,-0.12756205,0.35479730,0.20623484,1.10462022,-0.32284212,-0.16333450,-0.15846792,0.06468692,-0.12748422,0.21555437,-0.08748782,0.00199439,-0.03566829,0.09176629,0.11306626,-0.06295837,0.24496393,-0.63748771,1.06737077,0.07528512,0.02607052,0.15480265,-0.07715122,-0.30295512,0.71196795,1.28501678,0.26073039,0.06860456,-0.07097818
-1.20053780,-0.00017235,0.76915187,-0.03134709,-0.00787470,0.02171113,0.99924171,-0.03192474,0.34994727,0.19569995,1.07646620,-0.30368647,-0.18235706,-0.19001457,0.05438247,-0.13101508,0.19477446,-0.04749692,0.00962295,-0.06604604,0.08685445,0.08553425,-0.06004200,0.24432871,-0.66421819,1.07081819,0.08912989,0.03342217,0.13212666,-0.02340107,-0.30339015,0.67226988,1.28796363,0.27608594,0.07319412,-0.07244367
-1.22696435,0.00285730,0.76752913,-0.02894063,-0.00292913,0.02932349,0.99914664,0.05566365,0.32005486,0.16700567,1.00628185,-0.26520962,-0.20812695,-0.22765295,0.03812256,-0.13144732,0.17235813,-0.00390121,0.01746067,-0.09806035,0.07623219,0.05735093,-0.05948099,0.24686296,-0.68996704,1.07218778,0.10052007,0.04031150,0.10464445,0.02804525,-0.29874927,0.62068027,1.28414094,0.29559195,0.07451342,-0.07446415
-1.25705111,0.00622314,0.76474333,-0.02588399,0.00343774,0.03763457,0.99895036,0.13067253,0.27807572,0.12738229,0.90092540,-0.22580646,-0.23407289,-0.27406424,0.01769639,-0.13082375,0.15197986,0.04216368,0.02699592,-0.12867065,0.06348749,0.03474982,-0.06710944,0.25196958,-0.71152967,1.06908584,0.10273281,0.04431081,0.07838715,0.07201055,-0.29168245,0.57230014,1.27581525,0.31741944,0.06871537,-0.07775262
